Id,Rating
1,3.147870756112243
2,2.1476816148408577
3,3.727127114833669
4,3.9580968032396378
5,3.4372668413063385
6,1.5173139023529263
7,3.454385082340403
8,4.382246868212166
9,3.413919301950635
10,4.410462436560558
11,2.520604608256355
12,3.038347626421773
13,3.9479170897806313
14,3.769386068560367
15,4.092824184319281
16,3.441505588249149
17,3.4758538249730284
18,3.3261569742402672
19,4.964024631238944
20,1.8934786824618137
21,3.612670585838761
22,1.6840139802470273
23,2.7492148170559343
24,4.122057022839627
25,3.4248271768394822
26,3.226694681897862
27,3.3513891152988573
28,3.1459910868821304
29,3.707659347836726
30,2.802109652625939
31,3.560847529246356
32,3.3940413479255325
33,3.2486907126224116
34,3.277640058191757
35,4.58372907861737
36,2.8881189606382174
37,2.81983147061174
38,2.2386399909934003
39,3.7175883642406795
40,4.181537411625113
41,3.2110137304453534
42,1.4843441647906888
43,4.092345381136301
44,3.3484111018878346
45,3.5064429276764253
46,3.6681477122366672
47,2.9417779647418216
48,3.3403756868621564
49,2.0759165363900083
50,3.249780676971372
51,2.695858794549164
52,2.355510407596044
53,4.052928065094115
54,4.328066062181098
55,2.9772480047849887
56,3.6650048006260683
57,3.6778055665233436
58,3.4377836041297396
59,3.722449688640618
60,3.370599793153489
61,4.343898984419388
62,2.8203058063772914
63,1.9734067150132393
64,3.0040954617750635
65,3.9770934489161247
66,2.4792134097262695
67,4.33553772884515
68,1.0236494436216215
69,3.595257399882956
70,2.512488459531645
71,2.471386300979268
72,3.5900323723063075
73,3.7055036997811213
74,2.947899226874882
75,1.7350165051211524
76,4.39032286526767
77,3.427176288788199
78,2.851817719957812
79,4.369801908086995
80,4.7305900179667955
81,4.596896722174236
82,2.8082933321558308
83,3.526284879268885
84,3.9453031927495363
85,4.19445898755144
86,4.49067460680699
87,3.5754854185171974
88,3.4351502539186103
89,4.865314550807382
90,4.130175756223185
91,2.8321570589924487
92,4.08009353830519
93,4.573623527961564
94,4.175703259556745
95,3.7328960511097704
96,2.4478910457206577
97,3.138172641403214
98,3.628788211194756
99,4.422393240989146
100,3.291385373650627
101,4.101907093237664
102,2.9549263087398288
103,4.417432112993042
104,4.412026657309365
105,4.511764530120278
106,4.377864255008138
107,4.072584186084251
108,2.9291240535612397
109,3.462795788354188
110,4.472488280802004
111,2.219954555504951
112,4.46234638434073
113,4.4208067937943145
114,3.558173688037093
115,4.39328776721149
116,3.4580067292262524
117,4.546267948980739
118,4.168476450802503
119,4.163353710076567
120,3.770759313526882
121,3.4714649450936106
122,3.043163460765439
123,3.6329015001304086
124,3.9234188726447026
125,4.909667906700388
126,3.778141382535427
127,3.3632194674685714
128,2.4579420111480275
129,3.5910578994394053
130,3.942849355295199
131,3.1997643274519314
132,4.323353954124878
133,3.7570768584794907
134,2.1409323790044574
135,3.858258928906424
136,3.8440516109680356
137,3.690047434452104
138,4.493460473877178
139,4.1262796870839455
140,3.9425237779471924
141,2.8832059794177125
142,4.127584343105996
143,3.6242348058109557
144,4.511683375979518
145,3.774749483550475
146,3.783184423606674
147,3.798182854976732
148,3.5409775697701695
149,3.8694657852912844
150,3.5206043387465877
151,3.547147791155342
152,4.994199590735368
153,4.457088425133521
154,2.3252857094524892
155,4.206914684573702
156,3.8056685088180098
157,3.3569202302071215
158,3.479071603310493
159,2.4428197521562085
160,2.354078980437757
161,3.9620525951971297
162,4.589387655970933
163,2.8546069744658586
164,3.7497235986799202
165,3.671868899528958
166,2.54236433460177
167,2.7352618524719703
168,3.7932498617820234
169,4.252434811545374
170,3.1100596164034555
171,2.7953711143487383
172,3.5161954134661726
173,3.7634006608167225
174,4.043187286001713
175,3.548955739240842
176,2.7798148414214077
177,3.1607650235170124
178,3.323555722335787
179,2.5572064168770714
180,3.3295518706005507
181,3.5375222066844176
182,3.872441862844632
183,3.034760002607519
184,4.416996122923656
185,4.4997802551606085
