Id,Rating
1,3.3213145081779727
2,2.056278450662008
3,3.8531420408122234
4,4.083006232317511
5,3.6158611702910286
6,1.2830066771766861
7,3.698504728707509
8,4.292764345791993
9,3.4212165113934128
10,4.310717335933195
11,2.366831588993462
12,3.021132949943429
13,4.112161843932318
14,3.638668566537224
15,4.118410783540591
16,3.663903956694146
17,3.6125588203519485
18,3.7706891780034986
19,4.760552687836409
20,1.9348698317843074
21,3.677410825294019
22,1.866365133511788
23,2.4028351555159535
24,4.288747720381302
25,3.3184982815684307
26,3.4406548543799658
27,3.213578702508441
28,2.9640660057100483
29,3.9204143301825605
30,2.9566035650035274
31,3.4116945998639836
32,3.1126661714239736
33,3.5059987515226068
34,3.4031380042417125
35,4.440203456437884
36,2.652257190004915
37,2.751208354639888
38,2.4122031096431122
39,3.5688167000143287
40,4.418818699857048
41,3.3261610293906867
42,1.470827358565013
43,4.142565827931608
44,3.376997030205213
45,3.569288053430705
46,3.757110314692946
47,2.802900278147999
48,3.178986499371466
49,2.400461027864913
50,3.3153670140838476
51,2.56026985719301
52,2.632491994387016
53,4.069581147165852
54,4.345044241474407
55,3.5126761982851797
56,3.400973435951563
57,3.7165604223058657
58,3.2422062954537627
59,3.933730585718949
60,3.3775524695611594
61,4.272269717760667
62,2.8761671217328577
63,1.8963289016535505
64,3.0478431956202434
65,4.201947210206966
66,2.4536031797471543
67,4.555096610109993
68,0.539046054906291
69,3.603723150706315
70,2.7347082619402463
71,2.065891676606495
72,3.7365536711317464
73,3.655407512625582
74,3.1949527584336628
75,1.6659523565055065
76,4.521359172932346
77,3.6147432373119464
78,2.74289854044732
79,4.55044561488064
80,4.916256294924104
81,4.495502516861722
82,3.1080619509547516
83,3.307415119131808
84,3.955195594810636
85,3.7061517597428626
86,4.372276788333249
87,3.944145957687884
88,3.1683393095769667
89,4.926241453709739
90,3.948782031282793
91,2.8710867156614692
92,3.9252953669201505
93,4.24808233222447
94,4.492985770166439
95,3.8253408950892633
96,2.1368459624473513
97,3.302215089007391
98,3.67738483530964
99,3.982325100137462
100,3.369745215006038
101,4.288899255458702
102,3.145545017349426
103,4.553959237740129
104,4.096463503399408
105,4.522573861687375
106,4.3730057627289805
107,4.089915674819933
108,2.7739494179806927
109,3.6583403152146143
110,4.52910597963262
111,1.752338766044116
112,4.208881951129983
113,4.611986467945244
114,3.423272752425079
115,4.165837012223091
116,3.1299486227994096
117,5.137147801180356
118,4.138797954469417
119,4.120837903478046
120,4.057008277417774
121,3.593912950794755
122,3.0629665800999875
123,3.5853214936457394
124,3.4364276979188833
125,5.075355101447644
126,3.846903926952842
127,2.8052959524487338
128,2.640061451693892
129,3.8487295595314817
130,4.019083747121117
131,3.113325406265412
132,4.275315777443993
133,3.905409098061023
134,2.680639198045238
135,3.836457512050886
136,3.961643514228768
137,3.6193586793081964
138,4.403801937873457
139,4.124275029174288
140,3.9732546815799714
141,2.9914117207884554
